URL,TITRE,QUANTITE,PRIX,PRIX_KILOS,VALEUR ÉNERGÉTIQUE (KJ),VALEUR ÉNERGÉTIQUE (KCAL),MATIÈRES GRASSES,ACIDES GRAS SATURÉS,GLUCIDES,SUCRES,PROTÉINES,SEL,FIBRES ALIMENTAIRES,VITAMINE D,CALCIUM,VITAMINE B6,ACIDES GRAS MONO-INSATURÉS,VITAMINE B12
https://www.carrefour.fr/p/yaourts-quinoa-noisette-activia-3033491235405?t=R04F06,Yaourts quinoa noisette ACTIVIA ,les 4 pots de 120 g,2.01,4.19,481,115,4.3,2.2,13.9,12.1,4.1,0.13,,,0.125,,,
https://www.carrefour.fr/p/yaourts-peche-framboise-activia-3033491325762?t=R04F06,Yaourts pêche framboise ACTIVIA ,les 4 pots de 125 g,1.49,2.98,391,93,3.3,2.3,11.9,11.6,3.8,0.15,,,0.134,,,
https://www.carrefour.fr/p/yaourts-aux-fruits-0-mg-activia-3033490907730?t=R04F06,Yaourts aux fruits 0% MG ACTIVIA ,les 12 pots de 125 g,3.94,2.63,231,54,0.1,0.05,8.7,8.4,4.6,0.21,,,0.165,,,
https://www.carrefour.fr/p/yaourts-bifidus-nature-activia-3033491139970?t=R04F06,Yaourts bifidus nature ACTIVIA ,les 8 pots de 125g,2.19,2.19,258,62,3.4,2.2,4.4,4.4,3.4,0.12,,,0.119,,,
https://www.carrefour.fr/p/yaourts-assortiment-aux-fruits-activia-3033491325236?t=R04F06,Yaourts assortiment aux fruits ACTIVIA ,les 16 pots de 125 g,4.90,2.45,367,87,2.8,2,11.7,11.5,3.7,0.14,,,0.138,,,
https://www.carrefour.fr/p/yaourts-caille-de-brebis-vanille-baskalia-3578840000032?t=R04F06,Yaourts caille de brebis vanille BASKALIA ,les 2 pots de 125 g,1.75,7.00,,,,,,,,,,,,,,
https://www.carrefour.fr/p/yaourts-stracciatella-bio-byo-essentiel-4008471483342?t=R04F06,Yaourts Stracciatella bio BYO ESSENTIEL ,le pot de 400 g,1.79,4.48,484,115,4.5,2.9,14.4,13.9,3.6,0.54,,,,,,
https://www.carrefour.fr/p/yaourts-fraise-cazaubon-3760074310043?t=R04F06,Yaourts fraise CAZAUBON ,les 4 pots de 125 g,1.76,3.52,,,,,,,,,,,,,,
https://www.carrefour.fr/p/yaourts-framboise-cazaubon-3760074310098?t=R04F06,Yaourts framboise CAZAUBON ,les 4 pots de 125 g,1.76,3.52,,,,,,,,,,,,,,
https://www.carrefour.fr/p/yaourts-myrtille-cazaubon-3760074310050?t=R04F06,Yaourts myrtille CAZAUBON ,les 4 pots de 125 g,1.76,3.52,,,,,,,,,,,,,,
https://www.carrefour.fr/p/yaourts-citron-cazaubon-3760074310104?t=R04F06,Yaourts citron CAZAUBON ,les 4 pots de 125 g,1.76,3.52,,,,,,,,,,,,,,
https://www.carrefour.fr/p/yaourts-nature-sucre-cazaubon-3760074310029?t=R04F06,Yaourts nature sucré CAZAUBON ,les 4 pots de 125 g,1.40,2.80,,,,,,,,,,,,,,
https://www.carrefour.fr/p/yaourts-coco-cazaubon-3760074310081?t=R04F06,Yaourts coco CAZAUBON ,les 4 pots de 125 g,1.76,3.52,,,,,,,,,,,,,,
https://www.carrefour.fr/p/yaourts-aux-fruits-danone-3033491010064?t=R04F06,Yaourts aux fruits DANONE ,les 12 pots de 125 g,3.39,2.26,436,104,2.3,0.127,15.4,14.6,3,0.01,,,,,,
https://www.carrefour.fr/p/yaourts-citron-bio-danone-3033491339196?t=R04F06,Yaourts citron bio DANONE ,les 4 pots de 125g,1.72,3.44,350,83,2.8,2,11.1,11.1,3.4,0.13,,,0.12,,,
https://www.carrefour.fr/p/yaourts-vanille-bio-danone-3033491339134?t=R04F06,Yaourts vanille bio DANONE ,les 4 pots de 125g,1.62,3.24,350,83,2.8,2,11.1,11.1,3.4,0.13,,,0.12,,,
https://www.carrefour.fr/p/yaourts-nature-ker-ronan-3760176400017?t=R04F06,Yaourts nature KER RONAN ,les 4 pots de 125 g,1.74,3.48,332,79,4.2,2.4,6.2,6.2,4.2,0.1,,,,,,
https://www.carrefour.fr/p/yaourts-vanille-de-madagascar-ker-ronan-3760176400062?t=R04F06,Yaourts vanille de Madagascar KER RONAN ,les 4 pots de 125 g,1.80,3.60,443,106,3.64,0,14.3,0,4.01,0,,,,,,
https://www.carrefour.fr/p/yaourts-morceaux-de-fraise-ker-ronan-3760176400154?t=R04F06,Yaourts morceaux de fraise KER RONAN ,les 4 pots de 125 g,2.20,4.40,452,108,3,1.9,15.9,15.2,4.3,0.1,,,,,,
https://www.carrefour.fr/p/yaourts-sur-lit-marron-la-fermiere-3279231182008?t=R04F06,Yaourts sur lit marron LA FERMIERE ,les 2 pots de 160g,2.13,6.66,619,148,6.2,4.2,19,16,2.4,0.07,,,,,,
https://www.carrefour.fr/p/yaourts-nature-la-laitiere-3023290234860?t=R04F06,Yaourts nature LA LAITIERE ,les 4 pots de 125 g,1.32,2.64,283,67,3.3,2.2,4.8,4.7,3.9,0.15,,,0.145,,,
https://www.carrefour.fr/p/yaourts-vanille-bio-la-laitiere-3023290002117?t=R04F06,Yaourts vanille Bio LA LAITIERE ,les 4 pots de 125g,1.99,3.98,390,93,3.5,2.4,10.9,10.9,3.3,0.13,,,,,,
https://www.carrefour.fr/p/yaourts-nature-bio-la-laitiere-3023290002070?t=R04F06,Yaourts nature bio LA LAITIERE ,les 4 pots de 125g,1.84,3.68,303,72,3.8,2.5,5,4.9,3.9,0.16,,,,,,
https://www.carrefour.fr/p/yaourts-a-la-grecque-brebis-vanille-le-petit-basque-3280249100021?t=R04F06,Yaourts à la grecque brebis vanille LE PETIT BASQUE ,les 2 pots de 150 g,1.75,5.83,606,145,9.2,7.4,10.6,9.7,4.9,0.13,,,,,,
https://www.carrefour.fr/p/yaourts-caille-vanille-le-petit-basque-3280240005004?t=R04F06,Yaourts caillé vanille LE PETIT BASQUE ,les 4 pots de 125 g,2.67,5.34,434,103,4,3,11.6,10.6,5.2,0.15,,,,,,
https://www.carrefour.fr/p/yaourts-nature-0-mg-malo-3278692311149?t=R04F06,Yaourts nature 0% MG MALO ,les 4 pots de 125 g,1.30,2.60,200,45,0.5,0.5,6.7,6.7,4.7,0.14,,,,,,
https://www.carrefour.fr/p/yaourts-cerises-griottes-mamie-nova-3456770008352?t=R04F06,Yaourts cerises griottes MAMIE NOVA ,les 2 pots de 150 g,0.99,3.30,425,101,2.5,1.6,16,16,3.4,0.14,,,,,,
https://www.carrefour.fr/p/yaourts-ananas-passion-mamie-nova-3456770316143?t=R04F06,Yaourts ananas passion MAMIE NOVA ,les 2 pots de 150g,1.10,3.67,386,92,2.4,1.6,14,13,3.4,0.14,,,,,,
https://www.carrefour.fr/p/yaourts-fruits-rouges-panier-de-yoplait-3329770063525?t=R04F06,Yaourts fruits rouges PANIER DE YOPLAIT ,les 8 pots de 130g,2.45,2.36,391,93,2.5,1.6,13.3,12.8,3.3,0.12,,,,,,
https://www.carrefour.fr/p/yaourts-exotique-panier-de-yoplait-3329770063532?t=R04F06,Yaourts exotique PANIER DE YOPLAIT ,les 8 pots de 130g,2.39,2.30,402,95,2.8,1.9,13.4,12.9,3.3,0.13,,,,,,
https://www.carrefour.fr/p/yaourts-abricot-pechalou-3339520014332?t=R04F06,Yaourts abricot PECHALOU ,les 4 pots de 125 g,2.20,4.40,388,93,3,1.9,12.7,12,3.8,0.13,,,,,,
https://www.carrefour.fr/p/yaourts-aux-fruits-savoie-yaourt-3277396010013?t=R04F06,Yaourts aux fruits SAVOIE YAOURT ,les 6 pots de 125 g,2.24,2.99,409,97,2.8,1.9,14.7,14.2,3,0.1,,,,,,
https://www.carrefour.fr/p/yaourts-au-lait-de-chevre-nature-soignon-3523230014267?t=R04F06,Yaourts au lait de chèvre nature SOIGNON ,les 4 pots de 125 g,2.08,4.16,322,77,4.9,3.4,4.2,4.2,4.1,0.09,0,,0.143,,,
https://www.carrefour.fr/p/yaourts-lait-de-brebis-abricot-soignon-3523230039604?t=R04F06,Yaourts lait de brebis abricot SOIGNON ,les 4 pots de 110g,2.55,5.80,463,111,5.9,4.2,9.9,9.7,4.5,0.1,,,135,,,
https://www.carrefour.fr/p/yaourts-lait-de-brebis-nature-soignon-3523230039567?t=R04F06,Yaourts lait de brebis nature SOIGNON ,les 4 pots de 110g,2.45,5.57,392,94,7.1,5.1,2.2,2.2,5.4,0.12,,,170,,,
https://www.carrefour.fr/p/yaourts-lait-de-brebis-mures-framboises-soignon-3523230039642?t=R04F06,Yaourts lait de brebis mûres framboises SOIGNON ,les 4 pots de 110 g,2.55,5.80,465,111,5.9,4.2,10,10,4.5,0.1,,,,,,
https://www.carrefour.fr/p/yaourts-brasse-au-lait-de-brebis-cerise-soignon-3523230041089?t=R04F06,Yaourts brassé au lait de brebis cerise SOIGNON ,les 4 pots de 110g,2.65,6.02,481,115,5.5,3.9,12,10,4.3,0.1,0,,0.135,,,
https://www.carrefour.fr/p/yaourts-bio-brebis-citron-vrai-3273220540633?t=R04F06,Yaourts bio brebis citron VRAI ,les 2 pots de 125 g,1.57,6.28,387,92,2.7,1.8,11.6,9.8,5.3,0.1,,,,,,
https://www.carrefour.fr/p/yaourts-a-boire-fraise-yoplait-3329770063037?t=R04F06,Yaourts à boire fraise YOPLAIT ,le pack de 6 bouteilles de 100g,2.59,4.32,277,65,0.8,0.5,10.6,10.5,3,0.12,,0,0.12,,,
https://www.carrefour.fr/p/yaourts-fermiers-brasses-vanille-3293630000152?t=R04F06,Yaourts fermiers brassés vanille  ,les 4 pots de 125 g,2.10,4.20,322,77,3.6,2.4,5.8,5.8,3.9,0.1,,,,,,
https://www.carrefour.fr/p/yaourts-a-boire-nature-0-de-mg-actimel-3033491214509?t=R04F06,Yaourts à boire nature 0% DE MG ACTIMEL ,les 8 bouteilles de 100 g,2.85,3.56,121,28,0.1,0.03,3.3,3.3,2.8,0.1,,0,0.12,0.21,,
https://www.carrefour.fr/p/yaourts-a-boire-original-fraise-actimel-3033491214479?t=R04F06,Yaourts à boire original fraise ACTIMEL ,les 8 bouteilles de 100g,3.05,3.81,308,73,1.6,1.1,11.1,11.1,2.8,0.1,,0,0.12,0.21,,
https://www.carrefour.fr/p/yaourts-a-boire-framboise-fruits-des-bois-actimel-3033491216138?t=R04F06,Yaourts à boire framboise & fruits des bois ACTIMEL ,les 12 bouteilles de 100 g,4.03,3.36,314,75,1.5,1,12,11.6,2.6,0.1,,0,0.12,0.21,,
https://www.carrefour.fr/p/yaourts-a-boire-multifruits-et-peche-gelee-royale-actimel-3033491216121?t=R04F06,Yaourts à boire multifruits et pêche gelée royale ACTIMEL ,les 12 bouteilles de 100 g,4.03,3.36,316,75,1.5,1,11.8,11.7,2.7,0.1,,0,0.12,0.21,,
https://www.carrefour.fr/p/yaourts-bio-brebis-nature-vrai-3273220539903?t=R04F06,Yaourts bio brebis nature VRAI ,les 4 pots de 120 g,2.59,5.40,361,87,5.8,3.9,3.8,2.9,4.8,0.1,,,,,,
https://www.carrefour.fr/p/boisson-lactee-yakult-8713108000057?t=R04F06,Boisson lactée YAKULT ,les 7 bouteilles de 65 ml,3.30,7.25,280,66,0,0,15,14,1.3,0.04,,,,,,
https://www.carrefour.fr/p/creme-caramel-carrefour-3270190026273?t=R04F06,Crème caramel CARREFOUR ,les 4 pots de 100 g,1.44,3.60,560,133,3.3,2,21,18,4.3,0.15,,,,,,
https://www.carrefour.fr/p/creme-caramel-sur-lit-caramel-carrefour-3560070543182?t=R04F06,Crème caramel  sur lit caramel CARREFOUR ,les 8 pots de 100g,2.77,3.46,560,133,3.3,2,21,18,4.3,0.15,,,,,,
https://www.carrefour.fr/p/creme-dessert-saveur-coco-danette-3033491432750?t=R04F06,Crème dessert saveur coco DANETTE ,les 4 pots de 125g,1.49,2.98,453,107,3,2,17.1,14.4,3,0.12,,,0.113,,,
https://www.carrefour.fr/p/creme-dessert-au-lait-entier-au-chocolat-de-saint-domingue-ker-ronan-3760176401533?t=R04F06,Crème dessert au lait entier au chocolat de Saint Domingue KER RONAN ,les 4 pots - 420 g,2.05,4.88,544,130,5.3,3.3,17.6,15.1,3,0.1,,,,,,
https://www.carrefour.fr/p/creme-dessert-cafe-ker-ronan-3760176401519?t=R04F06,Crème dessert café KER RONAN ,les 4 pots de 105 g,2.05,4.88,545,130,5.2,3.4,17.7,15.3,3.2,0.1,,,,,,
https://www.carrefour.fr/p/creme-dessert-de-brebis-chocolat-bio-pechalou-3339526073012?t=R04F06,Crème dessert de brebis chocolat Bio PECHALOU ,les 2 pots de 100g,2.05,10.25,608,145,5.9,3.9,18.1,16.2,5,0.1,,,,,,
https://www.carrefour.fr/p/cremes-dessert-bio-chocolat-carrefour-bio-3560070541362?t=R04F06,Crèmes dessert bio chocolat CARREFOUR BIO ,les 4 pots de 100g,1.40,3.68,638,152,5,3.2,22,20,4.2,0.1,1,,,,,
https://www.carrefour.fr/p/cremes-dessert-bio-vanille-carrefour-bio-3560070917051?t=R04F06,Crèmes dessert bio vanille CARREFOUR BIO ,les 4 pots de 95g,1.40,3.68,582,139,6,3.9,18,15,3.2,0.1,,,,,,
https://www.carrefour.fr/p/cremes-dessert-bio-liegeois-chocolat-carrefour-bio-3560071182106?t=R04F06,Crèmes dessert bio Liégeois chocolat CARREFOUR BIO ,les 4 pots de 100g,1.50,3.75,616,147,6.8,4.4,18,15,3.3,0.1,,,,,,
https://www.carrefour.fr/p/cremes-dessert-chocolat-vanille-carrefour-3560070833443?t=R04F06,Crèmes dessert chocolat & vanille CARREFOUR ,les 16 pots de 115g,3.15,1.71,515,122,3,1.9,20,17,3.3,0.2,,,,,,
https://www.carrefour.fr/p/cremes-dessert-chocolat-noir-carrefour-classic-3560070372560?t=R04F06,Crèmes dessert chocolat noir CARREFOUR CLASSIC' ,les 4 pots de 125g,0.95,1.90,533,127,3.3,2,20,18,3.5,0.2,1.4,,,,,
https://www.carrefour.fr/p/cremes-dessert-vanille-bourbon-ker-ronan-3760176401526?t=R04F06,Crèmes dessert vanille Bourbon KER RONAN ,les 4 pots de 105g,2.05,4.88,542,130,5.3,3.2,17.3,14.9,3.2,0.1,,,,,,
https://www.carrefour.fr/p/dessert-soja-noix-de-coco-alpro-5411188119098?t=R04F06,Dessert soja noix de coco ALPRO ,le pot de 500g,1.84,3.68,212,51,2.3,0.4,2.1,2.1,4,0.25,,0,0.12,,,
https://www.carrefour.fr/p/dessert-soja-vanille-alpro-5411188103387?t=R04F06,Dessert soja vanille ALPRO ,le pot de 500g,1.84,3.68,316,75,2.2,0.4,9.5,9.2,3.7,0.2,1,0,0.12,,0.5,0
https://www.carrefour.fr/p/dessert-vegetal-au-lait-d-amande-vanille-andros-3608580890966?t=R04F06,Dessert végétal au lait d'amande vanille ANDROS ,les 2 pots de 120g,1.74,7.25,409,97,2.9,1.9,17,11,0.6,0.17,0.3,,0,,,
https://www.carrefour.fr/p/dessert-mousse-au-citron-andros-3608580910312?t=R04F06,Dessert mousse au citron ANDROS ,les 2 pots de 80g,2.19,13.69,721,173,11,6.8,16,15,2.3,0.11,0.3,,,,,
https://www.carrefour.fr/p/dessert-vegetal-au-lait-de-coco-citron-de-sicile-andros-3608580890928?t=R04F06,Dessert végétal au lait de coco citron de sicile ANDROS ,les 4 pots de 100g,2.32,5.80,394,94,3.1,2.8,16,9.1,0.4,0.23,0.1,,0,,,
https://www.carrefour.fr/p/dessert-creme-brulee-bonne-maman-3608580729082?t=R04F06,Dessert Crème brulée BONNE MAMAN ,les 2 pots de 200g,1.95,9.75,989,237,15,8.5,21,21,4.5,0.11,,,,,,
https://www.carrefour.fr/p/dessert-feuillete-de-mousse-chocolat-noir-la-laitiere-3023290029862?t=R04F06,Dessert feuilleté de mousse chocolat noir LA LAITIERE ,les 4 pots de 57 g,1.32,5.79,904,217,12.4,8,19.3,17.9,5.3,0.17,,,,,,
https://www.carrefour.fr/p/dessert-bio-flan-nappe-caramel-vrai-3429330539122?t=R04F06,Dessert bio flan nappé caramel VRAI ,les 4 pots de 125 g,1.99,3.98,485,115,3,2,18.4,18.4,3.6,0.14,,,,,,
https://www.carrefour.fr/p/desserts-mousse-chocolat-noir-carrefour-3245412730627?t=R04F06,Desserts mousse chocolat noir CARREFOUR ,les 4 pots de 60 g,1.01,4.21,697,166,6.5,4,20,19,5.8,0.1,,,,,,
https://www.carrefour.fr/p/desserts-gateau-de-riz-caramel-carrefour-3270190026853?t=R04F06,Desserts gâteau de riz caramel CARREFOUR ,les 4 pots de 100 g,1.43,3.58,638,151,3.5,2.5,26,17,3.9,0.1,,,,,,
https://www.carrefour.fr/p/desserts-amande-sur-lit-au-praline-carrefour-selection-3560071151010?t=R04F06,Desserts amande sur lit au praliné CARREFOUR SELECTION ,les 2 pots de 80g,2.49,15.56,1549,372,23,7.1,34,27,6.6,0.28,,,,,,
https://www.carrefour.fr/p/desserts-clafoutis-aux-cerises-carrefour-3560070835300?t=R04F06,Desserts clafoutis aux cerises CARREFOUR ,les 4 pots de 85g,1.97,5.79,756,180,5.5,3.3,28,22,4.5,0.12,,,,,,
https://www.carrefour.fr/p/desserts-tartelette-caramel-beurre-sale-carrefour-selection-3560070751082?t=R04F06,Desserts tartelette caramel beurre salé CARREFOUR SELECTION ,les 2 tartelettes de 80g,2.25,14.06,1609,384,19,9.8,47,35,5.6,0.45,,,,,,
https://www.carrefour.fr/p/desserts-cheesecake-fruits-rouges-carrefour-selection-3560070698356?t=R04F06,Desserts Cheesecake fruits rouges CARREFOUR SELECTION ,les 2 pots de 80g,2.09,13.06,1230,294,16,7.2,32,27,5.1,0.2,1,,,,,
https://www.carrefour.fr/p/desserts-fraisier-bonne-maman-3045320525106?t=R04F06,Desserts fraisier BONNE MAMAN ,les 2 pots de 100 g,1.70,8.50,931,223,12,7.5,25,22,2.5,0.14,1,,,,,
https://www.carrefour.fr/p/desserts-liegeois-cafe-danette-3033491377143?t=R04F06,Desserts liégeois café DANETTE ,les 4 pots de 100 g,1.39,3.48,624,149,7.1,5,18.3,16.1,2.9,0.12,,,,,,
https://www.carrefour.fr/p/desserts-liegeois-caramel-danette-3033491377136?t=R04F06,Desserts liégeois caramel DANETTE ,les 4 pots de 100 g,1.39,3.48,616,147,7.1,5,17.7,15.8,3,0.19,,,,,,
https://www.carrefour.fr/p/desserts-liegeois-chocolat-la-fermiere-3279231731008?t=R04F06,Desserts Liégeois chocolat LA FERMIERE ,les 2 pots de 130 g,2.65,10.19,909,218,15,9,16,15,3.6,0.15,,,,,,
https://www.carrefour.fr/p/desserts-secret-de-mousse-cafe-espresso-la-laitiere-3023290630990?t=R04F06,Desserts Secret de Mousse café Espresso LA LAITIERE ,les 4 pots de 59 g,1.50,6.40,685,163,7.3,5,20.4,19.9,3.7,0.22,,,,,,
https://www.carrefour.fr/p/desserts-secret-de-mousse-au-chocolat-noir-la-laitiere-3023290009086?t=R04F06,Desserts Secret de Mousse au chocolat noir LA LAITIERE ,les 4 pots de 59 g,1.49,6.31,669,159,5.4,3.6,21.1,19.8,5.1,0.19,,,,,,
https://www.carrefour.fr/p/desserts-secret-de-mousse-au-caramel-la-laitiere-3023290009024?t=R04F06,Desserts Secret de Mousse au caramel LA LAITIERE ,les 4 pots de 59 g,1.49,6.31,638,152,6.3,4.4,19.9,18.8,3.8,0.38,,,,,,
https://www.carrefour.fr/p/desserts-mousse-praline-la-laitiere-3023290166666?t=R04F06,Desserts mousse praliné LA LAITIERE ,les 4 pots de 57 g,1.89,8.01,979,233,13.4,8.6,20.6,19.7,5,0.18,,,,,,
https://www.carrefour.fr/p/desserts-feuillete-mousse-chocolat-la-laitiere-3023290234518?t=R04F06,Desserts feuilleté mousse chocolat LA LAITIERE ,les 4 pots de 57 g,1.25,5.48,955,229,13.4,8.7,20.7,19.7,5,0.16,,,,,,
https://www.carrefour.fr/p/desserts-mousse-cafe-viennois-3023290200728?t=R04F06,Desserts mousse café VIENNOIS ,les 4 pots de 90G,1.00,2.78,707,169,10,6.7,16.5,14.5,3.2,0.16,,,,,,
https://www.carrefour.fr/p/desserts-ile-gourmande-s-oeufs-yoplait-3176572350069?t=R04F06,Desserts Ile Gourmande s/œufs YOPLAIT ,les 6 pots de 101 g,2.55,4.21,443,105,2.2,1.5,18.3,16.7,2.9,0.13,0.1,,,,,
https://www.carrefour.fr/p/desserts-bio-coco-les-petites-pousses-3760266120030?t=R04F06,Desserts bio coco LES PETITES POUSSES ,les 2 pots de 100 g,2.85,14.25,712,172,15,15,7.8,3.7,1.4,0.06,,,,,,
https://www.carrefour.fr/p/faisselle-moulee-a-la-main-6-mg-carrefour-3245412925344?t=R04F06,Faisselle moulée à la main 6% MG CARREFOUR ,les 4 pots de 100g,1.62,4.05,383,92,6.4,4,4.9,3.9,3.7,0.09,,,,,,
https://www.carrefour.fr/p/fromage-blanc-au-lait-de-brebis-carrefour-3560070903467?t=R04F06,Fromage blanc au lait de brebis CARREFOUR ,le pot de 400g,1.85,4.62,365,87,4.5,3.2,5.8,3.6,5.9,0.13,,,,,,
https://www.carrefour.fr/p/fromage-blanc-7-6-mg-carrefour-3560070891689?t=R04F06,"Fromage blanc 7,6% MG CARREFOUR ",le pot de 1 kg,1.78,1.78,451,108,7.6,5,4.3,4.1,5.7,0.13,,,,,,
https://www.carrefour.fr/p/fromage-blanc-framboise-3-mg-carrefour-3560070906390?t=R04F06,Fromage blanc framboise 3% MG CARREFOUR ,le pot de 500g,1.90,3.80,406,96,3,2,12,12,5.1,0.08,0.5,,,,,
https://www.carrefour.fr/p/fromage-blanc-sur-lit-de-framboises-alsace-lait-3262970806809?t=R04F06,Fromage blanc sur lit de framboises ALSACE LAIT ,les 4 pots de 125 g,2.15,4.30,535,128,6.2,4.2,13,12,5,0.07,,,,,,
https://www.carrefour.fr/p/fromage-blanc-nature-danone-3033491273810?t=R04F06,Fromage blanc nature DANONE ,le pot de 825g,2.29,2.78,316,75,3.2,2.2,3.9,3.9,7.7,0.09,,,,,,
https://www.carrefour.fr/p/fromage-blanc-battu-la-bressane-3302552508001?t=R04F06,Fromage blanc battu LA BRESSANE ,le seau de 800 g,2.55,3.19,472,114,8,5.5,5.9,5.1,4.8,0.1,,,,,,
https://www.carrefour.fr/p/fromage-blanc-campagnard-reo-3332621060222?t=R04F06,Fromage blanc campagnard REO ,le pot de 500 g,2.40,4.80,,,,,,,,,,,,,,
https://www.carrefour.fr/p/fromage-blanc-lisse-au-lait-entier-reo-3332621060239?t=R04F06,Fromage blanc lissé au lait entier REO ,le pot de 500 g,2.40,4.80,,,,,,,,,,,,,,
https://www.carrefour.fr/p/fromage-blanc-lait-de-chevre-nature-soignon-3523230014212?t=R04F06,"Fromage blanc lait de chèvre, nature SOIGNON ",les 4 pots de 100 g,2.50,6.25,500,120,8.4,5.9,4.8,4.8,6.3,0.09,0,,0.12,,,
https://www.carrefour.fr/p/fromage-blanc-de-campagne-20-mg-3296651111753?t=R04F06,Fromage blanc de campagne 20% MG  ,le seau de 2 kg,5.50,2.75,,,,,,,,,,,,,,
https://www.carrefour.fr/p/fromage-blanc-bio-lait-de-chevre-vrai-3273220541166?t=R04F06,Fromage blanc bio lait de chèvre VRAI ,le pot de 400 g,2.95,7.38,464,111,7.8,5.4,3.8,3.5,6.5,0.08,,,,,,
https://www.carrefour.fr/p/fromage-frais-mousse-de-creme-fouettee-carrefour-3245411205621?t=R04F06,Fromage frais mousse de crème fouettée CARREFOUR ,les 4 pots de 100g,1.24,3.10,604,146,12,7.5,3.6,3.6,6.9,0.08,,,,,,
https://www.carrefour.fr/p/fromage-frais-0-mg-carrefour-3560071004514?t=R04F06,Fromage frais 0% MG CARREFOUR ,les 12 pots de 60g,1.74,2.42,218,51,0,0,3.3,3.3,9.5,0.1,,,,,,
https://www.carrefour.fr/p/fromage-frais-7-mg-etrez-3286151301044?t=R04F06,Fromage frais 7% MG ETREZ ,les 4 pots de 100 g,1.85,4.62,398,96,7,4.3,4.1,3.9,4.4,0.09,,,,,,
https://www.carrefour.fr/p/fromage-frais-en-faisselle-6-mg-la-bressane-3302552407717?t=R04F06,Fromage frais en faisselle 6% MG LA BRESSANE ,les 6 faisselles de 125 g,3.38,4.51,387,93,6.6,4.3,4.8,3.8,3.7,0.2,,,,,,
https://www.carrefour.fr/p/fromage-frais-en-faisselle-la-bressane-3302551145702?t=R04F06,Fromage frais en faisselle LA BRESSANE ,le pot de 1 kg,3.12,3.12,360,86,6,3.7,4.7,4.3,3.6,0.2,,,,,,
https://www.carrefour.fr/p/fromage-frais-saveur-vanille-malo-3278691130260?t=R04F06,Fromage frais saveur vanille MALO ,les 4 pots de 100 g,2.00,5.00,580,140,7.1,5,13.1,13.1,5.3,0.07,,,,,,
https://www.carrefour.fr/p/fromage-frais-nature-20-mg-malo-3278691220114?t=R04F06,Fromage frais nature 20% MG MALO ,le pot de 500 g,1.56,3.12,300,70,3.2,2.1,4.5,4.5,6,0.09,,,,,,
https://www.carrefour.fr/p/fromage-frais-petits-suisses-lait-entier-malo-3278691100065?t=R04F06,Fromage frais Petits Suisses lait entier MALO ,les 6 portions de 30 g,1.01,5.61,720,170,12.4,8.7,3.5,3.5,11.9,0.07,,,,,,
https://www.carrefour.fr/p/fromage-frais-chevre-royans-frais-3271960103088?t=R04F06,Fromage frais chèvre ROYANS FRAIS ,les 4 portions de 100 g,2.89,7.22,387,113,6,4.3,4,4,5.7,0.1,,,,,,
https://www.carrefour.fr/p/fromage-frais-bio-4-5-mg-royans-frais-3271962414908?t=R04F06,"Fromage frais bio 4,5% MG ROYANS FRAIS ",les 6 portions de 125 g,4.95,6.60,338,89,4.4,3.3,5.9,4.5,4.3,0.2,,,,,,
https://www.carrefour.fr/p/gateau-de-riz-caramel-la-laitiere-3023292266005?t=R04F06,Gâteau de riz caramel LA LAITIERE ,la barquette de 500 g,1.55,3.10,564,133,2.3,1.4,25.3,15,2.8,0.1,,,,,,
https://www.carrefour.fr/p/liegeois-chocolat-cafe-viennois-nestle-3023290170106?t=R04F06,Liégeois chocolat café viennois Nestle ,les 8 pots de 100 g,2.39,2.99,650,155,7.6,5.1,18.4,16.4,2.9,0.15,,,,,,
https://www.carrefour.fr/p/liegeois-vanille-lit-de-caramel-viennois-nestle-3023290620144?t=R04F06,Liégeois vanille lit de caramel viennois Nestle ,les 4 pots de 100 g,1.50,3.75,725,172,7.8,5.2,22.5,18.1,3,0.1,,,,,,
https://www.carrefour.fr/p/riz-au-lait-vanille-carrefour-bio-3560070436217?t=R04F06,Riz au lait vanille CARREFOUR BIO ,les 4 pots de 100g,1.35,3.38,534,127,2.8,1.7,22,12,3.5,0.15,,,,,,
https://www.carrefour.fr/p/riz-au-lait-carrefour-selection-3560071010973?t=R04F06,Riz au lait  CARREFOUR SELECTION ,les 2 pots de 130g,1.50,5.77,536,128,5.3,3,17,14,2.7,0.08,,,,,,
https://www.carrefour.fr/p/riz-au-lait-la-fermiere-3279231501007?t=R04F06,Riz au lait  LA FERMIERE ,les 2 pots de 160 g,2.06,6.44,648,154,6.5,4.1,21,11,3.1,0.09,,,,,,
https://www.carrefour.fr/p/riz-au-lait-vanille-la-fermiere-3279231500000?t=R04F06,riz au lait vanille LA FERMIERE ,les 2 pots de 160 g,2.30,7.19,669,159,7,4.4,21,10,3.2,0.1,,,,,,
https://www.carrefour.fr/p/riz-au-lait-nature-bio-les-desserts-de-jo-3770003038016?t=R04F06,Riz au lait nature Bio LES DESSERTS DE JO ,les 2 pots de 110g,1.90,8.64,549,130,3.2,2.1,21.4,15.3,3.7,0.16,,,,,,
https://www.carrefour.fr/p/riz-au-lait-vanille-teurgoule-de-janville-3479574113619?t=R04F06,Riz au lait vanille TEURGOULE DE JANVILLE ,le pot de 150 g,0.80,5.33,,,,,,,,,,,,,,
